iso,doc_name,doc_type,X1,X2,X3,X4,X5,X6,X7,X8,X9,top_topic
BLZ,BLZ-revised_first_ndc-EN.html,NDC,0.027469845949965807,0.6465977069125366,3.166052230469993e-4,0.18881151249725397,0.02781522942204248,5.941113362132497e-4,4.672954437254551e-4,0.0017896415207468248,0.1061380516944688,2
BRA,BRA-revised_first_ndc-EN.html,NDC,0.09845506313958542,0.09027398957099006,0.0010933447197193568,0.7852125746033921,0.007288795065386756,6.050895421458019e-4,0.005322300835276879,0.0030725903797780693,0.008676252143725211,4
BRB,BRB-revised_first_ndc-EN.html,NDC,0.1661390095072263,0.6427231454755192,0.010681688112319227,0.10322896701857798,0.0035210002946633066,0.01946001445169314,0.02180609621358761,0.028477143041802794,0.00396293588461086,2
CAN,CAN-revised_first_ndc-EN.html,NDC,6.020707145068928e-4,8.264114153416466e-4,5.343578553078075e-4,0.23321134993214412,4.634409203308938e-4,3.272966516213599e-4,4.7974185052842417e-4,0.7628732070630724,6.821235971468454e-4,8
CHE,CHE-archived_revised_first_ndc-EN.html,NDC,6.097760362807503e-4,9.551075267540508e-4,1.873378044591332e-4,0.9944674076310768,7.710952590382667e-4,4.050114067294955e-5,8.315130075613626e-4,0.0012246020851155843,9.126595090408898e-4,4
CHE,CHE-revised_first_ndc-EN.html,NDC,6.231606723857886e-4,9.792778064639297e-4,1.935111048897403e-4,0.9943200352754499,7.890239677747958e-4,4.2526125655013385e-5,8.532079167984902e-4,0.00127052014964522,9.287369809371937e-4,4
CHL,CHL-revised_first_ndc-EN.html,NDC,6.365231849112454e-4,0.009619850742730257,0.001711559699173342,0.15335415599311325,0.0021298553996390024,0.003257432944047189,0.759708189825495,0.06903615667385697,5.46275537033592e-4,7
CHN,CHN-revised_first_ndc-EN.html,NDC,0.0010832995352894911,0.16977298319128925,0.2584052401118123,0.010759000413467352,0.0015920457181740643,0.010864043191884885,0.0013767386046364654,0.5173637222723781,0.028782926961068038,8
COG,COG-revised_first_ndc-EN_TR.html,NDC,0.013470057060396435,0.7008295981274048,3.811723360468466e-4,0.10932028880271194,0.0016858350499723042,2.458535703039442e-4,0.04101274091609042,1.8796919159856922e-4,0.13286648494547482,2
COL,COL-revised_first_ndc-EN_TR.html,NDC,3.18965504230884e-5,3.6260324054474804e-4,3.0928328578894805e-4,9.544292159494996e-4,3.2417158107456745e-5,1.25092585880141e-4,0.9975868135230491,1.6889021534700964e-5,5.805754187226547e-4,7
CPV,CPV-revised_first_ndc-EN.html,NDC,0.002954162074266219,0.8169153211757598,1.9436390367913225e-4,1.9261165622203605e-4,0.006813315809717277,0.1711147148959216,2.896844178478584e-4,4.869527584682078e-4,0.0010388733081179448,2
CRI,CRI_revised_first_ndc-EN_TR.html,NDC,0.002957079696242615,0.012460400230671735,0.11795211360487479,0.3683167213481558,0.006034773099582516,0.004795666861394359,0.47534576088272124,0.007212541231540508,0.004924943044816153,7
CRI,CRI-revised_first_ndc-EN_TR.html,NDC,2.863752665722027e-4,9.622373545357934e-4,0.1491036960102996,0.28030468350022886,0.004643806354669797,5.91143029571707e-4,0.5627720167772451,5.937072920163912e-4,7.423344148606895e-4,7
CUB,CUB-revised_first_ndc-EN_TR.html,NDC,0.0017419688128709307,0.43458381484143543,0.08515392437750796,0.04741589327484655,0.0040760376354940795,0.0036533685036923597,0.4022435072512789,0.0027697153089598432,0.018361769993913736,2
CYP,CYP-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
CZE,CZE-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
DEU,DEU-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
